Hero_Role,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Centaur Warrunner_offlane,0.0041269595,0.0014139267,-0.009234881,0.00048694975,-0.0032997644,0.0018976041,0.00038589892,-0.0036317226,0.0044976505,0.004003137,-0.008459272,-0.005900965,-0.0022112532,-0.0030696006,0.0006468877,0.0040559606
Centaur Warrunner_softsup,-3.251433e-24,4.93277e-25,-3.588103e-24,1.5854574e-24,6.8269255e-27,7.8097245e-24,-9.390367e-25,4.413611e-24,-3.0390718e-25,4.97292e-24,1.1573648e-24,2.164003e-24,2.8242192e-25,1.8529248e-24,-4.2835025e-24,-2.690109e-25
Centaur Warrunner_hardsup,-1.8796092e-24,3.7286035e-24,-1.0604127e-24,-1.8356914e-24,5.2996863e-24,7.9316557e-25,1.0958683e-25,-2.7946063e-25,8.105683e-25,-1.56586e-25,3.662501e-24,-1.2684998e-24,-2.982268e-25,-4.2994836e-24,-1.0950375e-24,-1.0767133e-24
Centaur Warrunner_carry,-0.00087120454,0.0023162682,0.00011265645,-0.0006234252,0.0043048114,0.0026595844,0.002243305,-0.0034129734,-0.0038938408,-0.003896086,-0.0013884812,-0.0004420834,0.0005778998,0.0049542505,-0.0031186806,-0.001792673
Magnus_mid,3.5386254e-25,-1.9616823e-24,-6.5923084e-25,3.0964707e-24,3.6500847e-24,3.4835983e-24,-1.6824766e-25,5.5385762e-24,8.386676e-25,-2.283579e-25,2.9924478e-24,5.732993e-25,7.6893245e-25,3.7590677e-25,-7.3791923e-25,4.4274755e-24
Magnus_offlane,0.000121282355,-0.011401303,0.0019455608,0.0019153242,0.0011767409,0.00033885898,0.002103331,-0.0061641294,0.002597999,0.005451404,0.0018551535,0.0005897555,-0.0025264479,0.00019620947,0.011842791,0.0077734734
Magnus_softsup,0.00089406216,-0.0036485228,0.0015484955,0.000461029,0.0017680178,-0.0009984458,-0.0012108735,-0.0021557875,-0.0014675715,0.0006356647,0.0050343215,0.0023001682,-0.00015303589,0.00041630227,0.00433097,0.0016395596
Magnus_hardsup,-2.040941e-26,-3.869344e-25,5.124905e-25,-8.0109195e-26,-5.74907e-25,-8.301839e-26,-1.7440285e-25,-5.72983e-25,1.9327715e-24,-2.621421e-24,-1.0157465e-24,2.1514347e-24,2.2474207e-24,2.156716e-24,4.0212512e-24,7.6113e-25
Magnus_carry,-3.1032334e-25,-6.879783e-26,-3.4821405e-24,-2.1051e-24,-1.3328848e-24,-9.498128e-25,7.607627e-27,3.600246e-24,5.264722e-24,-2.176967e-24,5.925187e-25,3.1282563e-24,1.4140637e-25,7.332477e-24,7.041266e-25,1.507856e-24
Timbersaw_mid,-3.6345534e-26,-2.6950658e-24,2.395941e-24,1.5202204e-24,4.01354e-24,-8.81572e-25,1.5148733e-24,8.935437e-25,5.744385e-25,-2.0486e-24,-7.516641e-24,1.7090435e-24,-4.129271e-24,-5.340545e-25,-2.0920845e-25,-5.2211755e-25
Timbersaw_offlane,-0.00649824,0.0018228086,0.010808041,0.0030945279,0.0024922248,-0.0030893665,-0.0012464366,0.0030367337,-0.004632056,-0.0015855302,0.011255031,0.005963079,0.003603796,0.0017652714,0.0013873123,-0.007062612
Timbersaw_softsup,2.1823407e-24,-2.1577046e-24,-4.287161e-25,1.8288896e-24,5.6520735e-25,-6.34219e-26,1.3892414e-24,6.0433017e-25,-1.2030162e-24,-1.4714917e-24,-1.6005426e-24,6.381524e-25,7.3221004e-25,3.4630634e-25,1.8875244e-24,-5.800294e-25
Timbersaw_hardsup,2.8598247e-25,5.116418e-25,-1.5526758e-23,-4.923755e-25,2.2688387e-24,7.3766694e-25,-6.5504367e-25,-3.6720035e-25,-2.36269e-25,-1.2496906e-24,2.790216e-24,-5.4521104e-24,6.1966673e-24,1.1707899e-25,3.428306e-25,6.1417515e-25
Timbersaw_carry,-8.577237e-25,1.798959e-24,4.1822126e-25,-1.8152306e-26,-6.408751e-24,-7.89831e-25,-6.010829e-25,2.9113894e-24,-1.9603975e-25,3.4147406e-24,-8.558216e-25,9.905995e-25,-4.589589e-25,-2.0283174e-24,4.4611154e-25,2.8558244e-25
Bristleback_mid,5.016217e-24,1.2340814e-24,-1.6077175e-25,-4.0450267e-24,1.8523984e-24,-1.6988832e-24,-1.6009796e-25,1.6884822e-24,2.209737e-24,5.211809e-25,2.1055252e-24,6.7774275e-24,-7.8584474e-25,1.3892385e-24,-3.4464347e-25,-1.1184158e-24
Bristleback_offlane,-0.0027996632,0.0044928137,-0.0052305637,-0.00045095544,-0.0060815164,-0.00034210653,-0.0017497682,0.008707889,0.007036872,-0.001598163,-0.011448621,-0.002662912,0.0011610085,-0.005474189,-0.0041825543,-0.0014719873
Bristleback_softsup,-6.9558565e-25,9.844104e-26,5.140271e-24,2.308746e-25,-1.1393227e-24,-1.3079109e-24,-9.566679e-25,-2.5251805e-25,-1.7641803e-24,2.7446431e-24,3.1543037e-24,1.553534e-24,1.6738322e-25,-3.1133425e-24,2.006929e-24,-3.6070207e-24
Bristleback_hardsup,-4.7696885e-24,1.5226992e-24,4.929614e-25,2.2095404e-24,-8.226824e-24,-1.7562042e-25,5.4267304e-24,1.0514932e-24,8.797427e-25,-1.5062586e-23,-6.009853e-24,5.5280084e-25,1.0522192e-25,1.7005751e-25,-8.386284e-25,1.1058174e-24
Bristleback_carry,-0.001376284,0.0038273183,-0.0021994587,-0.0013525704,-0.004078793,-0.003088365,-0.0021468678,0.007422482,0.0049249227,0.00066657766,-0.00348887,-6.1770435e-05,0.0027665778,-0.0044772704,-0.0036807286,-0.0012965687
Tusk_mid,1.412237e-24,3.8207334e-25,1.0672579e-24,-3.8062943e-25,-1.2474816e-25,1.257703e-24,2.0574944e-24,-1.2471586e-24,-2.9609756e-25,-9.878e-25,-1.635849e-24,4.9704406e-24,1.6466068e-24,6.0671986e-24,5.7693007e-25,-1.7931483e-24
Tusk_offlane,-4.8686574e-24,1.1602306e-24,-9.026229e-25,5.4300807e-24,-3.518993e-25,2.221806e-25,2.1598726e-24,-5.358109e-24,8.0004695e-26,-4.7998786e-24,1.0959287e-24,1.934802e-24,1.0123131e-24,-1.5114617e-25,1.5547967e-24,-5.529476e-26
Tusk_softsup,0.0013566911,-0.0020537705,-0.007241806,0.0020113462,-0.005566986,-0.0012614264,0.0010115908,0.0051673176,0.0032286635,0.0037556384,-0.0033936847,-0.005754667,-0.0015560016,-0.0028236606,-0.0009827084,0.004102602
Tusk_hardsup,-3.5158888e-24,4.160544e-25,8.347692e-24,4.793199e-25,2.7197344e-24,-2.8140274e-24,-1.677426e-24,2.7900164e-24,1.7225054e-24,6.135531e-24,-5.486658e-24,-8.9239446e-26,-1.7164183e-24,-6.8557e-24,-2.1640553e-24,-1.4354176e-24
Tusk_carry,3.271238e-25,-1.3015143e-24,7.6106633e-25,7.6639094e-25,-1.8069648e-25,-3.1122278e-24,-5.7943202e-24,2.5767081e-26,2.8143234e-24,2.501267e-24,-2.798126e-24,-8.952965e-26,2.0299235e-25,-4.0574804e-25,-1.8260222e-25,3.1277363e-24
Skywrath Mage_mid,8.53113e-05,-0.00078106695,0.0019652757,0.0025294377,0.0038986837,0.000993744,-0.0011231799,-0.0036669876,-0.0015173195,-0.0012749345,0.0029099197,0.003959072,0.00036401785,0.0014951781,0.0014357292,-0.000715603
Skywrath Mage_offlane,-5.440028e-26,-6.8767815e-26,-5.0528825e-24,1.3519074e-24,-1.0028312e-24,2.7678893e-24,-1.2175187e-24,1.490374e-24,2.0766665e-25,-4.407214e-25,9.760505e-25,1.711407e-24,1.7467476e-25,-2.21025e-25,-2.9623867e-25,1.6105814e-24
Skywrath Mage_softsup,2.772919e-25,-1.1934383e-24,3.8047527e-24,2.1029434e-24,4.522731e-25,-3.4573423e-24,-2.08165e-25,1.7664632e-25,7.630716e-25,-2.3194581e-25,-1.5590205e-25,-2.1021161e-24,-2.4012867e-25,-1.088467e-24,-3.9400853e-24,-2.7433604e-25
Skywrath Mage_hardsup,0.00019311323,-0.004568073,0.0005145787,0.0029915073,0.0034966331,0.00092924066,0.0013615047,-0.0047672084,-0.00023359206,0.003969709,0.0029615113,0.0010342515,-5.9254817e-05,0.00017399032,0.0053630453,0.0035263994
Skywrath Mage_carry,-1.12016e-25,-5.430168e-24,4.188802e-24,-3.463348e-24,-3.1326653e-25,9.127978e-25,-1.2016564e-24,3.8831812e-24,3.9806893e-25,2.1595276e-24,1.1125303e-24,-1.5757517e-24,3.764036e-25,-1.994438e-24,1.825976e-24,-8.1288803e-25
Abaddon_mid,-8.324221e-25,-5.501859e-25,-1.2801261e-24,4.0161043e-24,-2.0027177e-24,-2.5839632e-24,2.9088122e-25,-1.4675713e-24,1.0671525e-24,2.1577224e-25,-3.6062536e-24,2.9970739e-24,2.5600873e-25,7.146454e-25,-2.153128e-24,-5.608746e-24
Abaddon_offlane,-0.0018026759,0.000709119,-0.0039384,-0.0003595613,-0.004669724,-0.00085711223,-0.0018684523,0.005558686,0.008073541,0.0004978911,-0.009312014,-0.0007860372,-0.0006962585,-0.006270539,0.0003783682,0.0017316994
Abaddon_softsup,-0.001701597,0.00067793764,-0.0039228676,-0.00046342972,-0.0046141427,-0.0012199334,-0.0017080605,0.0058784294,0.007776028,0.0006006814,-0.007875296,-0.0012568784,-0.0007776441,-0.0059129125,-0.0003106083,0.0017475954
Abaddon_hardsup,5.340462e-25,-2.4451873e-25,-2.107553e-24,2.5391988e-25,-1.0600296e-23,-7.402466e-25,-1.5170924e-24,1.0792007e-24,-4.660674e-26,-5.2608177e-25,2.9056207e-25,-2.5150665e-24,-3.5328974e-24,-2.277443e-24,-6.6693663e-25,-4.276915e-24
Abaddon_carry,-0.0011085097,0.000674075,-0.004058372,-9.6393866e-05,-0.004689229,-0.00047371848,-0.0022338566,0.0047848276,0.007548924,0.00029807864,-0.009984948,-0.00038991257,-0.0007456208,-0.006699157,0.0012321817,0.0014385671
Elder Titan_mid,-3.645379e-25,4.222239e-24,-8.190437e-25,1.0305533e-24,-7.591235e-25,4.802459e-24,-1.1021508e-24,-1.2489394e-24,-6.8319466e-25,-1.7986739e-25,-2.8363736e-24,-2.797873e-24,-6.913544e-25,-1.7213182e-24,4.097623e-24,-3.624239e-24
Elder Titan_offlane,-2.0491165e-24,-1.2238079e-24,-8.126916e-24,-2.5049746e-24,-3.1751651e-24,-1.9707037e-24,2.2635551e-24,-1.0560202e-24,7.6026913e-25,5.1142183e-25,-1.2224981e-24,-3.490372e-24,-2.3264242e-24,-1.457402e-24,-1.4038421e-24,-1.1402217e-24
Elder Titan_softsup,-0.0012718337,0.001832506,0.0036269012,-0.0022672375,0.0025684938,-0.001249647,0.0017384577,0.00043134013,7.030953e-05,-0.0013554347,-0.0010152597,-0.0011042333,0.0016807868,0.0019926764,-0.0007205267,-0.003409434
Elder Titan_hardsup,5.2718e-25,2.6671138e-25,1.4707514e-24,-1.6319639e-24,1.4482281e-24,-1.2611918e-24,5.84895e-25,2.6958491e-24,4.2511667e-24,6.2577358e-24,2.1237668e-24,-1.9058158e-24,1.46525e-25,-1.1045491e-24,1.3137823e-24,-2.794011e-25
Elder Titan_carry,-1.579217e-24,3.4561148e-24,-1.5272346e-24,-4.527058e-24,2.310436e-24,-1.32755e-24,-8.952037e-25,2.8777648e-24,1.6601597e-24,4.496775e-24,-1.4800741e-24,-2.8904147e-25,-1.6085126e-24,-7.4220846e-24,1.8126945e-24,5.327979e-24
Legion Commander_mid,1.1337449e-24,1.1755895e-24,-1.3370703e-24,2.107127e-25,8.468986e-25,-3.6854122e-24,2.4832044e-24,-4.854861e-24,2.4451468e-24,-3.0623994e-25,-9.448048e-25,2.6702102e-24,2.8599517e-24,-2.6866918e-24,9.339835e-25,2.0334933e-24
Legion Commander_offlane,0.0008245208,0.0033298044,0.005554116,0.0052693062,0.0012509652,0.0008523731,-0.0012272765,-0.003045284,-0.0013048096,-0.003954981,0.004641581,0.0036034475,-0.0025257803,-0.00069877406,-0.00057047873,-0.009683614
Legion Commander_softsup,7.292166e-26,3.7741514e-25,4.2797923e-25,-3.2423963e-25,-1.0812892e-25,3.988774e-25,-1.53877e-24,7.8199737e-25,8.649077e-25,-3.4342294e-24,-1.30798565e-23,1.899928e-24,2.290486e-24,-3.551219e-24,-2.8590731e-24,6.6195227e-25
Legion Commander_hardsup,1.1956934e-24,-1.4148181e-24,2.5297036e-25,-7.231246e-24,-5.563872e-25,-4.1968863e-24,1.739393e-24,3.1912658e-24,2.5029294e-24,-1.325166e-25,-2.88304e-25,3.026148e-24,1.739941e-24,-3.087814e-24,-1.357571e-25,3.634945e-24
Legion Commander_carry,-0.00014443515,-0.0004146818,0.0017560561,0.0030573239,0.00038576196,0.0009452621,-0.00020437391,-0.0011861798,0.0024624043,0.00029775625,-0.00077703514,0.0027747164,-0.0014556246,-0.000604986,0.0026784677,-0.0037002803
Techies_mid,-1.7189023e-25,1.7996584e-24,-2.0378338e-25,1.7658589e-25,-1.8483361e-25,1.0738604e-24,-2.8837493e-24,-3.5259317e-25,-1.1123747e-24,-1.344729e-24,-1.2057044e-24,-2.4792867e-24,-1.4086652e-24,4.024847e-24,6.5250693e-24,-4.913918e-25
Techies_offlane,1.1926118e-24,-4.340459e-24,-7.2704675e-26,-4.7125145e-25,-2.0254388e-25,9.199267e-25,-1.761705e-24,6.140776e-24,-4.2806093e-24,-6.0208443e-25,3.4640066e-25,3.7520343e-24,-1.4121695e-26,2.970249e-25,-2.1489999e-24,4.5241883e-25
Techies_softsup,-0.0022431149,0.0036229691,0.013147725,-0.0021486976,0.012672453,-0.00043066998,0.0015754056,-0.0037242633,-0.008197233,-0.012134005,0.005430359,0.0075497804,0.0022602342,0.008354094,0.00093546894,-0.00945793
Techies_hardsup,-0.00034237647,0.002360902,0.007568207,-0.0017103578,0.0058820327,-0.0025856802,0.0001964486,-0.00091554865,-0.003667856,-0.0066660955,0.00350282,0.003859158,0.0020040933,0.003756838,0.0003678485,-0.0060836994
Techies_carry,-4.882416e-25,2.7395293e-24,1.25533905e-23,-5.5026914e-25,4.5626965e-25,-3.4653453e-24,3.0845092e-24,-6.0097495e-26,-6.2128673e-25,2.2285289e-25,1.4551824e-24,5.180172e-25,-2.980756e-24,1.1853377e-24,3.585393e-24,3.0309259e-24
Ember Spirit_mid,-0.006292773,0.003153444,0.011725245,-0.0012247608,0.015104491,0.006383044,0.0048927013,-0.0052685537,-0.012445723,-0.01180158,-0.0023733303,-0.0008734659,-0.0011183235,0.0155095495,0.0003409997,-0.00569234
Ember Spirit_offlane,-3.5430634e-24,1.3733657e-24,-3.010607e-24,1.9710827e-25,7.76885e-25,2.6107486e-24,2.155169e-24,1.2226328e-24,4.14338e-25,-8.040997e-26,7.187382e-24,2.2797794e-25,-2.919115e-25,-4.481952e-24,-1.5742262e-25,2.6031643e-24
Ember Spirit_softsup,-2.3816196e-24,2.4058786e-24,-4.132152e-27,-1.4740931e-24,6.510881e-25,7.6054326e-25,-2.5110364e-24,-3.468978e-24,6.0272203e-25,-3.8814757e-25,2.7758219e-24,6.219003e-24,-1.0293855e-24,1.2477512e-24,1.979281e-24,5.1240924e-25
Ember Spirit_hardsup,-1.7648187e-24,2.5592938e-25,5.0838228e-24,-4.862578e-26,5.560511e-25,-1.3393813e-25,-1.3600212e-24,-2.9015659e-24,5.669014e-24,2.1839908e-25,4.6410537e-24,6.3532e-25,3.413832e-24,1.2226303e-24,1.9473394e-24,1.2048026e-24
Ember Spirit_carry,1.9653434e-24,-1.74955e-24,-5.443239e-27,-3.7130707e-25,-3.9250508e-24,-8.707897e-25,-2.0333347e-24,6.460009e-24,4.6707283e-24,6.0139095e-24,6.137128e-25,5.490189e-24,-6.60546e-26,7.8025463e-25,1.2613654e-25,-3.3297267e-25
Earth Spirit_mid,-0.00037002686,-0.000109811765,-0.0012024377,0.00044290675,-0.00036683265,-0.0005697655,-0.00072797365,0.0025858863,0.0018255712,0.00066291855,-0.0027261428,-0.00033721348,0.0015469394,-0.0012169634,-0.00041660323,0.00076888263
Earth Spirit_offlane,-1.5404572e-24,1.585114e-24,2.3223746e-24,1.4771906e-24,9.611717e-25,1.3363085e-24,-1.1557845e-24,3.0674699e-24,-2.165663e-24,6.2022453e-25,-2.5375458e-24,2.2395963e-25,-1.2876786e-24,3.4140137e-24,3.3771514e-24,-2.403744e-24
Earth Spirit_softsup,-0.0003888455,0.0019059317,-0.0016402858,-0.0020943754,0.00037744126,-0.0016863195,-0.000864973,0.004590371,0.0033789992,-0.00086674973,-0.0037796162,3.3002943e-05,0.0022115407,-0.00086967845,-0.003852674,0.00023859524
Earth Spirit_hardsup,-2.403097e-25,-2.320276e-24,2.1806807e-24,-1.8379477e-24,-3.2651152e-24,-3.9566384e-24,-4.2833932e-24,-7.5494186e-25,-6.705376e-24,1.2698452e-24,1.1817714e-24,-2.4840548e-24,1.6125186e-24,-8.6926555e-27,2.0145936e-24,-3.5351516e-24
Earth Spirit_carry,-3.8754222e-26,-4.0406116e-25,-2.582221e-24,4.796036e-24,-5.6262797e-25,-5.3448766e-24,-6.284073e-25,-2.173916e-24,2.1414738e-24,1.854537e-24,2.987673e-24,-4.307324e-25,-1.2381643e-24,2.125299e-24,3.7164527e-24,2.2525827e-24
Underlord_mid,0.00023586187,0.00066686823,-0.0019675612,0.00044373213,-0.0034674606,-0.0006577197,-0.0035293738,0.0012940422,0.0021721967,0.0034881236,0.0029803351,0.00462521,-0.00072599435,-0.0007619092,-0.003843285,0.004141253
Underlord_offlane,0.0041462667,-0.0001425437,-0.005155703,-0.0030906992,-0.0057122214,-2.1012413e-05,-0.005118517,-0.002396421,0.0017993385,0.003951344,0.0018223836,0.0036149567,-0.0014261656,-0.0005594083,-0.00840781,0.0069606113
Underlord_softsup,-6.1956686e-24,4.655858e-25,-6.1951826e-24,-5.6634494e-26,-2.5548444e-24,6.7586965e-26,1.2055563e-24,-4.5911606e-24,-3.0777523e-24,5.716228e-25,2.016216e-25,-6.295791e-25,5.423699e-25,-3.3259796e-24,-1.5265441e-24,3.8049964e-25
Underlord_hardsup,-1.2539236e-24,-1.2195533e-25,-1.56341355e-24,8.739457e-25,-1.179212e-25,-6.8734555e-24,5.83402e-25,-1.0264313e-25,2.596478e-25,-4.8307756e-25,1.2755052e-24,-3.7735946e-24,-2.9304222e-24,4.6008488e-26,3.018213e-24,-6.0280264e-26
Underlord_carry,-3.9441554e-24,3.567622e-25,1.9102898e-24,-2.853511e-25,-5.845408e-24,-9.269392e-25,1.9859372e-24,-5.8238536e-24,-5.0990357e-25,-6.1796445e-25,8.452399e-25,1.7761124e-24,8.232187e-25,9.048416e-25,-6.9746166e-25,-2.8016785e-25
Terrorblade_mid,7.732678e-25,1.8334851e-24,3.2883186e-24,9.677515e-25,-1.0008902e-24,4.649342e-24,2.2620224e-24,-2.043284e-24,2.779162e-25,1.570926e-24,1.236396e-24,-1.1017141e-24,1.8457054e-24,-2.1781495e-25,-7.2688513e-25,-2.9981712e-24
Terrorblade_offlane,8.990121e-25,-4.921928e-25,6.380008e-24,4.6548974e-24,-3.635613e-24,5.1081647e-24,4.115396e-24,2.1558726e-24,5.0120838e-24,4.769148e-25,3.457777e-26,5.377128e-25,-9.7148886e-26,2.0946017e-25,-7.7711146e-25,-1.724947e-24
Terrorblade_softsup,-1.1738035e-24,8.973343e-25,4.5522993e-26,-5.022962e-25,-2.813365e-24,2.5818358e-24,-2.5893215e-24,-1.5734101e-24,-1.1370799e-24,2.7752407e-24,5.256392e-26,-8.752683e-25,3.475707e-24,2.5059789e-25,5.4730657e-25,-2.5909385e-25
Terrorblade_hardsup,-8.097377e-25,-4.601732e-24,-1.9615687e-25,7.2004857e-26,-5.8831747e-24,1.6944687e-24,-2.528957e-25,-1.1338549e-24,-1.2532436e-25,2.0055345e-24,1.1360445e-25,9.011881e-25,-1.3585729e-24,-9.2966595e-24,-1.6346356e-24,-5.1897376e-24
Terrorblade_carry,-0.00024433652,-0.0033923225,-0.0008970251,0.0016187069,2.8779323e-07,0.0032799789,-0.00138587,-0.0032347664,-0.001121896,0.0005048639,-0.00095564115,0.0007939545,-0.002223704,-3.6952915e-05,0.0024527763,0.0030429866
Phoenix_mid,-0.0005243863,-0.0008345511,0.003013438,0.000559018,0.0021852644,0.0025738426,0.0013086718,-0.0024029096,-0.0019266973,-0.00065063225,0.0008472737,6.8671536e-05,0.0005552353,0.0016847274,-0.00011023658,-0.00034888837
Phoenix_offlane,2.0435615e-24,4.814847e-24,4.5831054e-25,-3.8461702e-25,4.9244287e-24,1.8790724e-24,-3.4450515e-25,7.652753e-26,-4.7925536e-24,2.437103e-24,4.6465532e-24,2.2379913e-24,3.454281e-25,3.022769e-24,-3.2315535e-24,-3.607844e-24
Phoenix_softsup,-0.002151744,-0.0056633167,0.0039141118,0.00010719127,0.0010748385,0.0013057343,0.0013420902,-0.0022754944,0.0012367824,0.0050029643,0.004481311,0.0031307118,0.00078416086,0.0022254759,0.0016858659,0.0043633827
Phoenix_hardsup,3.3405617e-24,9.548968e-25,-4.554032e-25,-6.061743e-25,-2.1122088e-24,9.003268e-25,8.926614e-25,2.5013653e-24,3.7520804e-24,1.7706748e-24,-3.3465613e-24,-1.223328e-24,2.5592778e-24,-9.314818e-25,-6.1371515e-25,-3.6510774e-24
Phoenix_carry,-9.983502e-25,-2.994628e-24,2.1174328e-25,3.3074978e-25,8.963957e-25,1.2435899e-25,-8.271606e-26,-8.264067e-25,-6.0889674e-25,-5.703904e-25,8.928047e-26,6.6091654e-24,5.418942e-24,-4.9489055e-24,6.252243e-24,4.740972e-24
Oracle_mid,-3.5586596e-24,-6.3724484e-24,1.3404676e-24,1.6500209e-24,2.311143e-24,-2.7906645e-25,-1.2955505e-25,-4.9791323e-25,2.2698987e-25,-7.3542357e-25,7.627942e-25,-3.1731778e-24,-2.6978207e-25,-1.0377071e-26,-4.1023433e-24,-4.3626343e-24
Oracle_offlane,-3.396602e-25,-3.698892e-25,1.5623497e-24,-4.7644714e-24,1.9458702e-24,4.3196785e-24,2.2519007e-24,-8.0508235e-25,2.3381598e-25,-2.965966e-24,-2.6399916e-25,-3.589125e-24,2.5452343e-24,1.01317025e-24,2.921238e-25,-2.3321375e-24
Oracle_softsup,-4.1623267e-24,-2.546238e-25,-1.9724969e-25,1.4801869e-24,-4.175435e-24,1.6202044e-24,3.5446587e-25,-2.4301389e-24,7.029373e-25,1.8444349e-24,-2.3344973e-25,1.6565758e-24,-9.656117e-25,-2.0123702e-24,-3.2150322e-25,-3.6002488e-24
Oracle_hardsup,-0.0018588627,0.0038945968,0.003980077,-0.0017682965,0.0049229963,3.5013632e-05,0.002177246,0.003790694,-0.0021213307,-0.008398244,-0.0054457355,0.00035775808,0.0021864509,0.0039994926,-0.0025271778,-0.0077966517
Oracle_carry,9.314642e-25,2.172306e-24,-1.2794924e-24,3.3962343e-24,4.4838116e-24,-3.3351343e-24,-3.1089174e-24,6.398993e-25,-4.594052e-25,-1.5985398e-25,4.5643265e-25,8.350006e-25,-1.7333731e-24,2.6249502e-24,-3.8374048e-25,3.8663382e-25
Winter Wyvern_mid,1.6645806e-25,4.9128423e-25,-4.7911674e-25,-1.5638275e-25,1.7445247e-24,-2.0479385e-24,-1.0853523e-24,-3.5442112e-24,-1.600481e-24,-3.822635e-24,-6.341637e-25,-2.8179847e-24,7.0562997e-25,-2.8765915e-24,-4.29134e-24,-9.835519e-25
Winter Wyvern_offlane,2.6811965e-25,4.582354e-24,1.1625009e-25,-1.2718451e-24,6.0681054e-26,1.3932414e-24,5.9366615e-25,1.1911181e-25,2.1134033e-24,-1.5071297e-24,-2.4382535e-24,1.6412697e-24,3.1033901e-25,-1.857702e-24,-1.3420826e-24,-2.451505e-24
Winter Wyvern_softsup,-0.0017940676,0.0062417425,0.008117851,-0.00072608853,0.0078067333,0.001409421,0.0013223775,-0.0017507391,-0.008359447,-0.007493443,0.0054567354,0.00055278506,0.0005127692,0.0073047285,-0.0032596756,-0.006669287
Winter Wyvern_hardsup,-0.002789714,0.008869554,0.009298891,-0.0022967982,0.008403073,0.00085188216,0.0009374607,0.00055216963,-0.009006163,-0.009236656,0.0044051646,0.001195146,0.0014606487,0.009345831,-0.0059619853,-0.008348068
Winter Wyvern_carry,-1.814859e-24,1.5935205e-24,-8.0949277e-25,-1.505292e-24,-1.0361984e-26,-6.653311e-25,1.0717661e-24,9.2298915e-25,5.8809115e-24,-1.5918003e-24,7.429792e-25,8.403174e-25,5.192584e-24,-9.279466e-25,1.7735463e-24,-8.914448e-25
Arc Warden_mid,-0.00029240065,-0.005333115,-0.0013542967,0.0013072217,-0.0005516356,0.0009088827,-0.00020968114,-0.002955791,-0.0009980792,0.005023541,0.002305672,0.0011100896,0.00091933203,-0.00143049,0.0057678837,0.0035363492
Arc Warden_offlane,5.1379974e-24,2.4377415e-24,1.6105798e-24,2.90576e-25,-1.7161533e-24,-4.205852e-24,-5.314962e-24,-3.3452325e-24,-6.6853107e-25,-3.8189033e-24,5.094865e-25,2.2235539e-25,-1.5105217e-25,-1.3122758e-24,1.5422343e-24,-1.3741855e-24
Arc Warden_softsup,-2.1924716e-24,2.1877598e-24,-3.6423522e-25,2.370588e-25,2.6640064e-25,-8.2010167e-25,-1.6829168e-25,1.1375943e-24,-2.6767998e-26,-3.3175127e-24,-1.5585584e-24,2.1955094e-24,8.588092e-26,4.678515e-25,-5.5425738e-24,3.2102428e-25
Arc Warden_hardsup,1.4120095e-24,-1.7434063e-25,1.042643e-23,-8.960251e-25,6.4491844e-25,5.5817244e-25,3.2774603e-24,4.5829466e-26,-5.506888e-24,3.925541e-24,5.2664725e-24,8.3745766e-24,-2.8920288e-24,1.7495866e-24,-1.1141516e-24,-1.4172872e-25
Arc Warden_carry,2.5008255e-24,2.3625132e-24,3.2262577e-25,-3.2429999e-24,8.1090907e-25,2.1235437e-24,2.9041537e-25,6.606912e-25,1.8797003e-24,6.8074205e-25,-5.6171164e-24,-8.560058e-25,3.2731425e-24,2.7443712e-24,6.0537505e-24,-6.6080085e-24
Monkey King_mid,0.0017406265,-0.0041301046,0.0021529244,0.0029156986,0.0026721437,0.00290942,0.00027661285,-0.006389413,-0.00092957565,0.00041479245,0.0035602646,-0.00033516245,-0.0020378004,0.0007347886,0.004904964,-0.00071632536
Monkey King_offlane,2.322509e-24,-2.3949955e-24,-3.805113e-24,-7.66334e-26,-1.792147e-24,-3.1044137e-25,2.9920873e-24,-5.395823e-24,-3.1183632e-24,-5.697133e-25,-1.2845164e-24,4.6939324e-25,3.407006e-24,-4.2660146e-24,-9.40243e-25,-1.3761284e-25
Monkey King_softsup,-4.8893607e-24,-2.7336094e-25,-7.519782e-25,-5.485716e-24,-5.8027326e-26,-8.350454e-25,-8.61933e-25,7.316e-24,1.1390098e-24,7.2996475e-25,-8.3324715e-26,-1.8733932e-24,-6.9067203e-25,6.647799e-25,-1.1260348e-24,2.3744925e-25
Monkey King_hardsup,-6.81527e-25,-4.5924997e-24,6.5747226e-24,1.438234e-24,-9.567516e-25,-5.2441655e-24,3.8501457e-24,7.2668195e-25,-6.410674e-24,-1.4375708e-26,-1.938694e-24,-6.182441e-26,-2.9767899e-24,1.4747411e-24,1.0438769e-23,1.671792e-23
Monkey King_carry,0.003129296,0.0012019998,0.007604652,0.0024354467,0.0036237512,-0.00065100926,-0.0020954818,-0.007043583,-0.004064477,-0.0012717425,0.013723372,0.0022530938,-0.00025963498,0.0015911887,0.0014063856,-0.0066176997
Dark Willow_mid,4.0316738e-25,-2.1230071e-24,5.829209e-26,-1.1153016e-24,-7.472759e-25,-2.745599e-25,-1.997713e-24,3.7855912e-24,-7.1406806e-24,5.2693177e-25,2.5385773e-24,-6.572891e-24,-1.1634096e-24,2.9880215e-24,-6.5973305e-25,-9.833395e-25
